Date,Treatment,Location,Species,Taxa,Pot,Code,Height,Diameter,Comment,ToFit
7/11/2014,Home,S,CAM,ACAM,1,ACAM-1,32.7,1.69,,1
17/11/2014,Home,S,CAM,ACAM,1,ACAM-1,35.7,2.25,,1
26/11/2014,Home,S,CAM,ACAM,1,ACAM-1,42,3,,1
1/12/2014,Home,S,CAM,ACAM,1,ACAM-1,49.5,3.5,,1
7/11/2014,Home,S,CAM,ACAM,10,ACAM-10,39.1,2.72,,1
17/11/2014,Home,S,CAM,ACAM,10,ACAM-10,43.1,3.11,,1
26/11/2014,Home,S,CAM,ACAM,10,ACAM-10,57.2,3.62,,1
1/12/2014,Home,S,CAM,ACAM,10,ACAM-10,65.7,4.39,,1
8/12/2014,Home,S,CAM,ACAM,10,ACAM-10,79,5.08,,1
15/12/2014,Home,S,CAM,ACAM,10,ACAM-10,93.7,6.24,,1
7/11/2014,Home,S,CAM,ACAM,11,ACAM-11,30.6,1.56,,1
17/11/2014,Home,S,CAM,ACAM,11,ACAM-11,33.2,1.9,,1
26/11/2014,Home,S,CAM,ACAM,11,ACAM-11,40.1,2.45,,1
1/12/2014,Home,S,CAM,ACAM,11,ACAM-11,44.9,3.45,,1
8/12/2014,Home,S,CAM,ACAM,11,ACAM-11,53.6,4.14,,1
15/12/2014,Home,S,CAM,ACAM,11,ACAM-11,65.4,4.96,,1
22/12/2014,Home,S,CAM,ACAM,11,ACAM-11,82.6,6.56,,1
29/12/2014,Home,S,CAM,ACAM,11,ACAM-11,94.2,7.3,,1
5/01/2015,Home,S,CAM,ACAM,11,ACAM-11,107,10.16,,1
7/11/2014,Home,S,CAM,ACAM,12,ACAM-12,34.3,1.98,,1
17/11/2014,Home,S,CAM,ACAM,12,ACAM-12,40.4,2.4,,1
26/11/2014,Home,S,CAM,ACAM,12,ACAM-12,50.5,3.54,,1
1/12/2014,Home,S,CAM,ACAM,12,ACAM-12,59.9,4.45,,1
8/12/2014,Home,S,CAM,ACAM,12,ACAM-12,73.5,5.44,,1
15/12/2014,Home,S,CAM,ACAM,12,ACAM-12,90.6,5.94,,1
22/12/2014,Home,S,CAM,ACAM,12,ACAM-12,108.7,8.13,,1
29/12/2014,Home,S,CAM,ACAM,12,ACAM-12,123.5,9.91,,1
5/01/2015,Home,S,CAM,ACAM,12,ACAM-12,139,11,,1
7/11/2014,Home,S,CAM,ACAM,2,ACAM-2,36.3,1.86,,1
17/11/2014,Home,S,CAM,ACAM,2,ACAM-2,40.2,2.44,,1
26/11/2014,Home,S,CAM,ACAM,2,ACAM-2,46.8,3.64,,1
1/12/2014,Home,S,CAM,ACAM,2,ACAM-2,53.1,4.05,,1
8/12/2014,Home,S,CAM,ACAM,2,ACAM-2,64,5.54,,1
15/12/2014,Home,S,CAM,ACAM,2,ACAM-2,74.4,6.24,,1
22/12/2014,Home,S,CAM,ACAM,2,ACAM-2,90.3,8.49,,1
29/12/2014,Home,S,CAM,ACAM,2,ACAM-2,104,9.8,,1
5/01/2015,Home,S,CAM,ACAM,2,ACAM-2,125.5,11.38,,1
7/11/2014,Warmed,S,CAM,ACAM,20,ACAM-20,34.7,2.03,,1
17/11/2014,Warmed,S,CAM,ACAM,20,ACAM-20,43.5,3.29,,1
26/11/2014,Warmed,S,CAM,ACAM,20,ACAM-20,66.3,5.85,,0
1/12/2014,Warmed,S,CAM,ACAM,20,ACAM-20,84.7,5.6,,1
8/12/2014,Warmed,S,CAM,ACAM,20,ACAM-20,96.3,7.29,,1
15/12/2014,Warmed,S,CAM,ACAM,20,ACAM-20,111,8.47,,1
22/12/2014,Warmed,S,CAM,ACAM,20,ACAM-20,136.5,10.42,,1
29/12/2014,Warmed,S,CAM,ACAM,20,ACAM-20,158.6,10.2,,0
5/01/2015,Warmed,S,CAM,ACAM,20,ACAM-20,175,13.58,,1
7/11/2014,Warmed,S,CAM,ACAM,21,ACAM-21,40.2,2.3,,1
17/11/2014,Warmed,S,CAM,ACAM,21,ACAM-21,53.2,3.37,,1
26/11/2014,Warmed,S,CAM,ACAM,21,ACAM-21,74.7,5.69,,1
1/12/2014,Warmed,S,CAM,ACAM,21,ACAM-21,85.5,6.49,,1
8/12/2014,Warmed,S,CAM,ACAM,21,ACAM-21,101,8.47,,1
15/12/2014,Warmed,S,CAM,ACAM,21,ACAM-21,114.9,9.14,,1
22/12/2014,Warmed,S,CAM,ACAM,21,ACAM-21,131.2,11.39,,1
29/12/2014,Warmed,S,CAM,ACAM,21,ACAM-21,143.7,13.27,,1
5/01/2015,Warmed,S,CAM,ACAM,21,ACAM-21,156,15.42,,1
7/11/2014,Warmed,S,CAM,ACAM,22,ACAM-22,41,2.45,,1
17/11/2014,Warmed,S,CAM,ACAM,22,ACAM-22,57.7,3.68,,1
26/11/2014,Warmed,S,CAM,ACAM,22,ACAM-22,75.9,5.1,,1
1/12/2014,Warmed,S,CAM,ACAM,22,ACAM-22,86,5.95,,1
8/12/2014,Warmed,S,CAM,ACAM,22,ACAM-22,112.1,7.54,,1
15/12/2014,Warmed,S,CAM,ACAM,22,ACAM-22,126.5,8.81,,1
22/12/2014,Warmed,S,CAM,ACAM,22,ACAM-22,137.1,9.85,,1
29/12/2014,Warmed,S,CAM,ACAM,22,ACAM-22,148.3,13.33,,1
5/01/2015,Warmed,S,CAM,ACAM,22,ACAM-22,172,14.71,,1
7/11/2014,Warmed,S,CAM,ACAM,23,ACAM-23,35.5,2.17,,1
17/11/2014,Warmed,S,CAM,ACAM,23,ACAM-23,45.8,3.31,,1
26/11/2014,Warmed,S,CAM,ACAM,23,ACAM-23,66.9,4.55,,1
1/12/2014,Warmed,S,CAM,ACAM,23,ACAM-23,84.2,5.68,,1
8/12/2014,Warmed,S,CAM,ACAM,23,ACAM-23,98.5,7.5,,1
15/12/2014,Warmed,S,CAM,ACAM,23,ACAM-23,116.5,8.71,,1
22/12/2014,Warmed,S,CAM,ACAM,23,ACAM-23,139.6,10.19,,1
29/12/2014,Warmed,S,CAM,ACAM,23,ACAM-23,154.5,12.07,,1
5/01/2015,Warmed,S,CAM,ACAM,23,ACAM-23,169,16.04,,1
7/11/2014,Warmed,S,CAM,ACAM,24,ACAM-24,41.7,2.29,,1
17/11/2014,Warmed,S,CAM,ACAM,24,ACAM-24,53.7,3.41,,1
26/11/2014,Warmed,S,CAM,ACAM,24,ACAM-24,73.2,5.74,,1
1/12/2014,Warmed,S,CAM,ACAM,24,ACAM-24,86.2,6.07,,1
7/11/2014,Warmed,S,CAM,ACAM,25,ACAM-25,37.5,2.21,,1
17/11/2014,Warmed,S,CAM,ACAM,25,ACAM-25,44,2.87,,1
26/11/2014,Warmed,S,CAM,ACAM,25,ACAM-25,64,6.66,,0
1/12/2014,Warmed,S,CAM,ACAM,25,ACAM-25,70.6,5.24,,1
8/12/2014,Warmed,S,CAM,ACAM,25,ACAM-25,85.5,7.13,,1
15/12/2014,Warmed,S,CAM,ACAM,25,ACAM-25,99.4,9.44,,1
22/12/2014,Warmed,S,CAM,ACAM,25,ACAM-25,120.5,11.44,,1
29/12/2014,Warmed,S,CAM,ACAM,25,ACAM-25,137,11.88,,1
5/01/2015,Warmed,S,CAM,ACAM,25,ACAM-25,154,13.49,,1
7/11/2014,Warmed,S,CAM,ACAM,26,ACAM-26,38.5,2.22,,1
17/11/2014,Warmed,S,CAM,ACAM,26,ACAM-26,44.5,3.02,,1
26/11/2014,Warmed,S,CAM,ACAM,26,ACAM-26,59.1,4.86,,1
1/12/2014,Warmed,S,CAM,ACAM,26,ACAM-26,74.7,5.31,,1
8/12/2014,Warmed,S,CAM,ACAM,26,ACAM-26,95,7.3,,1
15/12/2014,Warmed,S,CAM,ACAM,26,ACAM-26,108.7,9.05,,1
22/12/2014,Warmed,S,CAM,ACAM,26,ACAM-26,130.8,11.22,,1
29/12/2014,Warmed,S,CAM,ACAM,26,ACAM-26,141.7,12.92,,1
5/01/2015,Warmed,S,CAM,ACAM,26,ACAM-26,157.5,14.81,,1
7/11/2014,Warmed,S,CAM,ACAM,27,ACAM-27,39,2.19,,1
17/11/2014,Warmed,S,CAM,ACAM,27,ACAM-27,48.3,3.01,,1
26/11/2014,Warmed,S,CAM,ACAM,27,ACAM-27,67.6,4.37,,1
1/12/2014,Warmed,S,CAM,ACAM,27,ACAM-27,76.2,4.77,,1
8/12/2014,Warmed,S,CAM,ACAM,27,ACAM-27,91.3,6.37,,1
15/12/2014,Warmed,S,CAM,ACAM,27,ACAM-27,106.9,7.43,,1
22/12/2014,Warmed,S,CAM,ACAM,27,ACAM-27,127.6,8.98,,1
29/12/2014,Warmed,S,CAM,ACAM,27,ACAM-27,145.4,10.6,,1
5/01/2015,Warmed,S,CAM,ACAM,27,ACAM-27,170,12.29,,1
7/11/2014,Warmed,S,CAM,ACAM,28,ACAM-28,39.2,1.86,,0
17/11/2014,Warmed,S,CAM,ACAM,28,ACAM-28,36.8,2.4,,1
26/11/2014,Warmed,S,CAM,ACAM,28,ACAM-28,48,4.07,,1
1/12/2014,Warmed,S,CAM,ACAM,28,ACAM-28,58.3,4.36,,1
8/12/2014,Warmed,S,CAM,ACAM,28,ACAM-28,73.4,6.21,,1
15/12/2014,Warmed,S,CAM,ACAM,28,ACAM-28,89.4,7.04,,1
22/12/2014,Warmed,S,CAM,ACAM,28,ACAM-28,113.6,8.71,,1
29/12/2014,Warmed,S,CAM,ACAM,28,ACAM-28,129.6,10.39,,1
5/01/2015,Warmed,S,CAM,ACAM,28,ACAM-28,150.5,11.52,,1
7/11/2014,Warmed,S,CAM,ACAM,29,ACAM-29,39.3,1.95,,1
17/11/2014,Warmed,S,CAM,ACAM,29,ACAM-29,44,2.33,,1
20/11/2014,Warmed,S,ACAM,ACAM,29,ACAM-29,47.3,2.82,,1
7/11/2014,Home,S,CAM,ACAM,3,ACAM-3,36.8,2.45,,1
17/11/2014,Home,S,CAM,ACAM,3,ACAM-3,43.1,3.25,,1
26/11/2014,Home,S,CAM,ACAM,3,ACAM-3,59.2,4.18,,1
1/12/2014,Home,S,CAM,ACAM,3,ACAM-3,71,5.72,,1
8/12/2014,Home,S,CAM,ACAM,3,ACAM-3,83.2,6.87,,1
15/12/2014,Home,S,CAM,ACAM,3,ACAM-3,93.7,7.86,,1
22/12/2014,Home,S,CAM,ACAM,3,ACAM-3,105.5,9.21,,1
29/12/2014,Home,S,CAM,ACAM,3,ACAM-3,119,10.47,,1
5/01/2015,Home,S,CAM,ACAM,3,ACAM-3,134.5,13.06,,1
7/11/2014,Warmed,S,CAM,ACAM,30,ACAM-30,39.5,2.57,,1
17/11/2014,Warmed,S,CAM,ACAM,30,ACAM-30,54.6,3.4,,1
26/11/2014,Warmed,S,CAM,ACAM,30,ACAM-30,74.2,5.21,,1
1/12/2014,Warmed,S,CAM,ACAM,30,ACAM-30,91.5,6.07,,1
8/12/2014,Warmed,S,CAM,ACAM,30,ACAM-30,111.6,8.34,,1
15/12/2014,Warmed,S,CAM,ACAM,30,ACAM-30,124.7,8.59,,1
7/11/2014,Warmed,S,CAM,ACAM,31,ACAM-31,37.5,2.09,,1
17/11/2014,Warmed,S,CAM,ACAM,31,ACAM-31,48.5,3.08,,1
26/11/2014,Warmed,S,CAM,ACAM,31,ACAM-31,62.1,4.81,,1
1/12/2014,Warmed,S,CAM,ACAM,31,ACAM-31,73,4.94,,1
8/12/2014,Warmed,S,CAM,ACAM,31,ACAM-31,93.3,6.52,,1
15/12/2014,Warmed,S,CAM,ACAM,31,ACAM-31,106,8.47,,1
22/12/2014,Warmed,S,CAM,ACAM,31,ACAM-31,124.3,10.02,,1
29/12/2014,Warmed,S,CAM,ACAM,31,ACAM-31,139.8,11.74,,1
5/01/2015,Warmed,S,CAM,ACAM,31,ACAM-31,153.5,13.02,,1
7/11/2014,Home,S,CAM,ACAM,4,ACAM-4,31.6,2.07,,1
17/11/2014,Home,S,CAM,ACAM,4,ACAM-4,36.5,2.49,,1
20/11/2014,Home,S,ACAM,ACAM,4,ACAM-4,38.5,2.93,,1
6/11/2014,Pre-treatment,S,CAM,ACAM,40,ACAM-40,43.7,2.37,,1
6/11/2014,Pre-treatment,S,CAM,ACAM,41,ACAM-41,36,2.28,,1
6/11/2014,Pre-treatment,S,CAM,ACAM,42,ACAM-42,31.4,2.37,,1
6/11/2014,Pre-treatment,S,CAM,ACAM,43,ACAM-43,30.6,1.82,,1
6/11/2014,Pre-treatment,S,CAM,ACAM,44,ACAM-44,29.6,1.61,,1
6/11/2014,Pre-treatment,S,CAM,ACAM,45,ACAM-45,32.1,1.98,,1
7/11/2014,Home,S,CAM,ACAM,5,ACAM-5,32,1.76,,1
17/11/2014,Home,S,CAM,ACAM,5,ACAM-5,36.2,2.69,,1
26/11/2014,Home,S,CAM,ACAM,5,ACAM-5,49,3.78,,1
1/12/2014,Home,S,CAM,ACAM,5,ACAM-5,56.7,4.99,,1
8/12/2014,Home,S,CAM,ACAM,5,ACAM-5,63.2,5.86,,1
15/12/2014,Home,S,CAM,ACAM,5,ACAM-5,73.5,7.32,,1
22/12/2014,Home,S,CAM,ACAM,5,ACAM-5,89.6,9.36,,1
29/12/2014,Home,S,CAM,ACAM,5,ACAM-5,105.5,9.93,,1
5/01/2015,Home,S,CAM,ACAM,5,ACAM-5,124,11.57,,1
7/11/2014,Home,S,CAM,ACAM,6,ACAM-6,41.5,2.62,,1
17/11/2014,Home,S,CAM,ACAM,6,ACAM-6,47.1,3.15,,1
26/11/2014,Home,S,CAM,ACAM,6,ACAM-6,63.4,3.8,,1
1/12/2014,Home,S,CAM,ACAM,6,ACAM-6,72.4,5.25,,1
8/12/2014,Home,S,CAM,ACAM,6,ACAM-6,84.6,6.47,,1
15/12/2014,Home,S,CAM,ACAM,6,ACAM-6,97.1,7.99,,1
22/12/2014,Home,S,CAM,ACAM,6,ACAM-6,113.4,11.44,,0
29/12/2014,Home,S,CAM,ACAM,6,ACAM-6,131,10.53,,1
5/01/2015,Home,S,CAM,ACAM,6,ACAM-6,149.5,11.96,,1
7/11/2014,Home,S,CAM,ACAM,7,ACAM-7,36.1,2.15,,1
17/11/2014,Home,S,CAM,ACAM,7,ACAM-7,42.8,3.02,,1
26/11/2014,Home,S,CAM,ACAM,7,ACAM-7,58.1,4.01,,1
1/12/2014,Home,S,CAM,ACAM,7,ACAM-7,67.5,4.85,,1
8/12/2014,Home,S,CAM,ACAM,7,ACAM-7,84,6.56,,1
15/12/2014,Home,S,CAM,ACAM,7,ACAM-7,96.8,7.08,,1
22/12/2014,Home,S,CAM,ACAM,7,ACAM-7,113.9,8.66,,1
29/12/2014,Home,S,CAM,ACAM,7,ACAM-7,128,10.14,,1
5/01/2015,Home,S,CAM,ACAM,7,ACAM-7,138,12.07,,1
7/11/2014,Home,S,CAM,ACAM,8,ACAM-8,31.7,2,,1
17/11/2014,Home,S,CAM,ACAM,8,ACAM-8,39.1,2.51,,1
26/11/2014,Home,S,CAM,ACAM,8,ACAM-8,50,3.83,,1
1/12/2014,Home,S,CAM,ACAM,8,ACAM-8,55.7,4.66,,1
8/12/2014,Home,S,CAM,ACAM,8,ACAM-8,67.1,5.76,,1
15/12/2014,Home,S,CAM,ACAM,8,ACAM-8,77.9,7.14,,1
22/12/2014,Home,S,CAM,ACAM,8,ACAM-8,96.4,8.08,,1
29/12/2014,Home,S,CAM,ACAM,8,ACAM-8,112.5,10.7,,1
5/01/2015,Home,S,CAM,ACAM,8,ACAM-8,126.5,11.25,,1
7/11/2014,Home,S,CAM,ACAM,9,ACAM-9,40.2,2.24,,1
17/11/2014,Home,S,CAM,ACAM,9,ACAM-9,51.2,3.11,,1
26/11/2014,Home,S,CAM,ACAM,9,ACAM-9,67.6,5.19,,1
1/12/2014,Home,S,CAM,ACAM,9,ACAM-9,75.3,7.07,,0
8/12/2014,Home,S,CAM,ACAM,9,ACAM-9,87.7,6.75,,1
15/12/2014,Home,S,CAM,ACAM,9,ACAM-9,95.8,8.15,,1
22/12/2014,Home,S,CAM,ACAM,9,ACAM-9,111,9.82,,1
29/12/2014,Home,S,CAM,ACAM,9,ACAM-9,125.5,10.91,,1
5/01/2015,Home,S,CAM,ACAM,9,ACAM-9,141,11.86,,1
7/11/2014,Home,S,TER,ATER,1,ATER-1,17.3,1.57,,1
17/11/2014,Home,S,TER,ATER,1,ATER-1,19.4,2.1,,1
26/11/2014,Home,S,TER,ATER,1,ATER-1,26.5,3.01,,1
1/12/2014,Home,S,TER,ATER,1,ATER-1,33.3,3.6,,1
8/12/2014,Home,S,TER,ATER,1,ATER-1,43.5,4.72,,1
15/12/2014,Home,S,TER,ATER,1,ATER-1,52.4,5.27,,1
22/12/2014,Home,S,TER,ATER,1,ATER-1,69.2,7.09,,1
29/12/2014,Home,S,TER,ATER,1,ATER-1,81.2,8.77,,1
5/01/2015,Home,S,TER,ATER,1,ATER-1,95.5,9.07,,1
7/11/2014,Home,S,TER,ATER,10,ATER-10,18.2,1.45,,1
17/11/2014,Home,S,TER,ATER,10,ATER-10,20.4,1.85,,1
26/11/2014,Home,S,TER,ATER,10,ATER-10,28.2,2.85,,1
1/12/2014,Home,S,TER,ATER,10,ATER-10,37,4.05,,1
8/12/2014,Home,S,TER,ATER,10,ATER-10,48.9,4.94,,1
15/12/2014,Home,S,TER,ATER,10,ATER-10,56,5,,1
22/12/2014,Home,S,TER,ATER,10,ATER-10,63.8,6.07,,1
29/12/2014,Home,S,TER,ATER,10,ATER-10,73.5,7.5,,1
5/01/2015,Home,S,TER,ATER,10,ATER-10,91,9.9,,1
7/11/2014,Home,S,TER,ATER,11,ATER-11,15.3,1.47,,1
17/11/2014,Home,S,TER,ATER,11,ATER-11,16.5,1.81,,1
20/11/2014,Home,S,ATER,ATER,11,ATER-11,18.4,2.26,,1
7/11/2014,Home,S,TER,ATER,12,ATER-12,13.2,1.33,,1
17/11/2014,Home,S,TER,ATER,12,ATER-12,14.5,2.05,,1
26/11/2014,Home,S,TER,ATER,12,ATER-12,20.2,2.28,,1
1/12/2014,Home,S,TER,ATER,12,ATER-12,25.6,2.68,,1
7/11/2014,Home,S,TER,ATER,2,ATER-2,9,0.85,,1
17/11/2014,Home,S,TER,ATER,2,ATER-2,10.5,1.2,,1
26/11/2014,Home,S,TER,ATER,2,ATER-2,17.7,1.76,,1
1/12/2014,Home,S,TER,ATER,2,ATER-2,24.7,2.17,,1
8/12/2014,Home,S,TER,ATER,2,ATER-2,33.2,3.8,,1
15/12/2014,Home,S,TER,ATER,2,ATER-2,43.3,4.82,,1
7/11/2014,Warmed,S,TER,ATER,20,ATER-20,14.6,1.54,,1
17/11/2014,Warmed,S,TER,ATER,20,ATER-20,19.7,2.06,,1
26/11/2014,Warmed,S,TER,ATER,20,ATER-20,29,3.9,,1
1/12/2014,Warmed,S,TER,ATER,20,ATER-20,40,4.57,,1
8/12/2014,Warmed,S,TER,ATER,20,ATER-20,55.1,4.89,,1
15/12/2014,Warmed,S,TER,ATER,20,ATER-20,69.2,6.27,,1
22/12/2014,Warmed,S,TER,ATER,20,ATER-20,86.5,8.05,,1
29/12/2014,Warmed,S,TER,ATER,20,ATER-20,103.5,10.57,,1
5/01/2015,Warmed,S,TER,ATER,20,ATER-20,126.5,10.78,,1
7/11/2014,Warmed,S,TER,ATER,21,ATER-21,21.8,1.77,,1
17/11/2014,Warmed,S,TER,ATER,21,ATER-21,28.6,2.57,,1
26/11/2014,Warmed,S,TER,ATER,21,ATER-21,46.6,3.91,,1
1/12/2014,Warmed,S,TER,ATER,21,ATER-21,57.4,4.89,,1
8/12/2014,Warmed,S,TER,ATER,21,ATER-21,70.1,7.55,,1
15/12/2014,Warmed,S,TER,ATER,21,ATER-21,83.5,8.65,,1
22/12/2014,Warmed,S,TER,ATER,21,ATER-21,99.3,10.41,,1
29/12/2014,Warmed,S,TER,ATER,21,ATER-21,111,11.31,,1
5/01/2015,Warmed,S,TER,ATER,21,ATER-21,125,12.51,,1
7/11/2014,Warmed,S,TER,ATER,22,ATER-22,18.3,1.78,,1
17/11/2014,Warmed,S,TER,ATER,22,ATER-22,22.3,2.49,,1
26/11/2014,Warmed,S,TER,ATER,22,ATER-22,40,3.69,,1
1/12/2014,Warmed,S,TER,ATER,22,ATER-22,50.9,4.63,,1
8/12/2014,Warmed,S,TER,ATER,22,ATER-22,62.7,6.16,,1
15/12/2014,Warmed,S,TER,ATER,22,ATER-22,75.6,7.02,,1
22/12/2014,Warmed,S,TER,ATER,22,ATER-22,88.2,8.11,,1
29/12/2014,Warmed,S,TER,ATER,22,ATER-22,101.8,9.49,,1
5/01/2015,Warmed,S,TER,ATER,22,ATER-22,115,10.7,,1
7/11/2014,Warmed,S,TER,ATER,23,ATER-23,16.6,1.48,,1
17/11/2014,Warmed,S,TER,ATER,23,ATER-23,22.2,1.84,,1
26/11/2014,Warmed,S,TER,ATER,23,ATER-23,35,3.56,,1
1/12/2014,Warmed,S,TER,ATER,23,ATER-23,46.9,4.18,,1
8/12/2014,Warmed,S,TER,ATER,23,ATER-23,64,5.55,,1
15/12/2014,Warmed,S,TER,ATER,23,ATER-23,72.5,6.64,,1
7/11/2014,Warmed,S,TER,ATER,24,ATER-24,14,1.01,,1
17/11/2014,Warmed,S,TER,ATER,24,ATER-24,16.5,1.67,,1
26/11/2014,Warmed,S,TER,ATER,24,ATER-24,25.3,4.67,,0
1/12/2014,Warmed,S,TER,ATER,24,ATER-24,31.6,3.73,,1
8/12/2014,Warmed,S,TER,ATER,24,ATER-24,40.5,5.59,,1
15/12/2014,Warmed,S,TER,ATER,24,ATER-24,45.2,8.41,,0
22/12/2014,Warmed,S,TER,ATER,24,ATER-24,56.1,8.44,,1
29/12/2014,Warmed,S,TER,ATER,24,ATER-24,67.5,7.62,,0
5/01/2015,Warmed,S,TER,ATER,24,ATER-24,84,9.39,,1
7/11/2014,Warmed,S,TER,ATER,25,ATER-25,16.1,1.22,,1
17/11/2014,Warmed,S,TER,ATER,25,ATER-25,18.3,1.68,,1
26/11/2014,Warmed,S,TER,ATER,25,ATER-25,30.6,3.54,,1
1/12/2014,Warmed,S,TER,ATER,25,ATER-25,42.3,3.65,,1
8/12/2014,Warmed,S,TER,ATER,25,ATER-25,56.4,6.06,,1
15/12/2014,Warmed,S,TER,ATER,25,ATER-25,70.5,6.52,,1
22/12/2014,Warmed,S,TER,ATER,25,ATER-25,85.6,8.42,,1
29/12/2014,Warmed,S,TER,ATER,25,ATER-25,106.2,9.22,,1
5/01/2015,Warmed,S,TER,ATER,25,ATER-25,128,9.97,,1
7/11/2014,Warmed,S,TER,ATER,26,ATER-26,9,0.97,,1
17/11/2014,Warmed,S,TER,ATER,26,ATER-26,13,1.45,,1
26/11/2014,Warmed,S,TER,ATER,26,ATER-26,22.2,2.39,,1
1/12/2014,Warmed,S,TER,ATER,26,ATER-26,31,3.06,,1
8/12/2014,Warmed,S,TER,ATER,26,ATER-26,41.2,5.33,,0
15/12/2014,Warmed,S,TER,ATER,26,ATER-26,48.3,4.66,,1
22/12/2014,Warmed,S,TER,ATER,26,ATER-26,52.5,6.36,,1
29/12/2014,Warmed,S,TER,ATER,26,ATER-26,59.8,7.32,,1
5/01/2015,Warmed,S,TER,ATER,26,ATER-26,68.5,8.19,,1
7/11/2014,Warmed,S,TER,ATER,27,ATER-27,14.7,1.25,,1
17/11/2014,Warmed,S,TER,ATER,27,ATER-27,18.3,1.78,,1
26/11/2014,Warmed,S,TER,ATER,27,ATER-27,28.6,3.24,,1
1/12/2014,Warmed,S,TER,ATER,27,ATER-27,39.1,3.91,,1
7/11/2014,Warmed,S,TER,ATER,28,ATER-28,14.5,1.62,,1
17/11/2014,Warmed,S,TER,ATER,28,ATER-28,17.2,1.85,,1
26/11/2014,Warmed,S,TER,ATER,28,ATER-28,25,3.19,,1
1/12/2014,Warmed,S,TER,ATER,28,ATER-28,34,3.44,,1
8/12/2014,Warmed,S,TER,ATER,28,ATER-28,45.2,5.4,,1
15/12/2014,Warmed,S,TER,ATER,28,ATER-28,54.5,6.84,,1
22/12/2014,Warmed,S,TER,ATER,28,ATER-28,66.9,7.79,,1
29/12/2014,Warmed,S,TER,ATER,28,ATER-28,85.6,9.13,,1
5/01/2015,Warmed,S,TER,ATER,28,ATER-28,108.5,9.35,,1
7/11/2014,Warmed,S,TER,ATER,29,ATER-29,12.7,1.77,,1
17/11/2014,Warmed,S,TER,ATER,29,ATER-29,17.6,1.67,,0
20/11/2014,Warmed,S,ATER,ATER,29,ATER-29,21.9,2.04,,1
7/11/2014,Home,S,TER,ATER,3,ATER-3,15.4,1.08,,1
17/11/2014,Home,S,TER,ATER,3,ATER-3,19.2,1.77,,1
26/11/2014,Home,S,TER,ATER,3,ATER-3,27.2,2.59,,1
1/12/2014,Home,S,TER,ATER,3,ATER-3,34.2,3.58,,1
8/12/2014,Home,S,TER,ATER,3,ATER-3,45,4.44,,1
15/12/2014,Home,S,TER,ATER,3,ATER-3,57.1,5.23,,1
22/12/2014,Home,S,TER,ATER,3,ATER-3,71.2,5.86,,1
29/12/2014,Home,S,TER,ATER,3,ATER-3,82.7,8.26,,1
5/01/2015,Home,S,TER,ATER,3,ATER-3,93.5,9.52,,1
7/11/2014,Warmed,S,TER,ATER,30,ATER-30,16.5,1.69,,1
17/11/2014,Warmed,S,TER,ATER,30,ATER-30,21.2,2.32,,1
26/11/2014,Warmed,S,TER,ATER,30,ATER-30,36.3,5.04,,0
1/12/2014,Warmed,S,TER,ATER,30,ATER-30,45.2,4.6,,1
8/12/2014,Warmed,S,TER,ATER,30,ATER-30,52.8,5.69,,1
15/12/2014,Warmed,S,TER,ATER,30,ATER-30,55.1,6.41,,1
22/12/2014,Warmed,S,TER,ATER,30,ATER-30,58.6,9.13,,0
29/12/2014,Warmed,S,TER,ATER,30,ATER-30,63,9.07,,1
5/01/2015,Warmed,S,TER,ATER,30,ATER-30,76.5,9.73,,1
7/11/2014,Warmed,S,TER,ATER,31,ATER-31,11.7,1.02,,1
17/11/2014,Warmed,S,TER,ATER,31,ATER-31,13.7,1.59,,1
26/11/2014,Warmed,S,TER,ATER,31,ATER-31,20.5,2.98,,1
1/12/2014,Warmed,S,TER,ATER,31,ATER-31,29.5,4.45,,1
8/12/2014,Warmed,S,TER,ATER,31,ATER-31,42.4,7.12,,1
15/12/2014,Warmed,S,TER,ATER,31,ATER-31,53.3,7.67,,1
22/12/2014,Warmed,S,TER,ATER,31,ATER-31,66.3,8.35,,1
29/12/2014,Warmed,S,TER,ATER,31,ATER-31,81.4,8.68,,1
5/01/2015,Warmed,S,TER,ATER,31,ATER-31,107,11.3,,1
7/11/2014,Home,S,TER,ATER,4,ATER-4,17.7,1.46,,1
17/11/2014,Home,S,TER,ATER,4,ATER-4,21.4,2.31,,1
26/11/2014,Home,S,TER,ATER,4,ATER-4,33.4,3.36,,1
1/12/2014,Home,S,TER,ATER,4,ATER-4,40.1,4.74,,1
8/12/2014,Home,S,TER,ATER,4,ATER-4,49.3,5.85,,1
15/12/2014,Home,S,TER,ATER,4,ATER-4,56.1,5.69,,0
22/12/2014,Home,S,TER,ATER,4,ATER-4,68.6,9.09,,1
29/12/2014,Home,S,TER,ATER,4,ATER-4,82.2,8.89,,0
5/01/2015,Home,S,TER,ATER,4,ATER-4,97.5,10.26,,1
6/11/2014,Pre-treatment,S,TER,ATER,40,ATER-40,15.5,1.3,,1
6/11/2014,Pre-treatment,S,TER,ATER,41,ATER-41,7.4,0.86,,1
6/11/2014,Pre-treatment,S,TER,ATER,42,ATER-42,9.5,1.59,,1
6/11/2014,Pre-treatment,S,TER,ATER,43,ATER-43,11,1.16,,1
6/11/2014,Pre-treatment,S,TER,ATER,44,ATER-44,10,1,,1
6/11/2014,Pre-treatment,S,TER,ATER,45,ATER-45,7.9,0.91,,1
